vehicle_id,cell_chemistry,cycle_number,calendar_age_days,soh_pct,capacity_Ah,nominal_capacity_kWh,internal_resistance_mOhm,eis_impedance_1kHz_Ohm,voltage_OCV_V,dod_pct,c_rate_charge,c_rate_discharge,temperature_C,data_source
V00222,NMC,666,1492.0,96.28,72.21,75.0,19.23,0.0182,4.086,76.2,0.37,1.25,13.0,synthetic
V00222,NMC,676,1510.0,95.74,71.81,75.0,18.63,0.0177,4.088,74.3,0.79,1.34,5.6,real_calibrated
V00222,NMC,683,1522.0,96.04,72.03,75.0,18.61,0.0179,4.101,31.2,2.17,2.11,24.0,real_calibrated
V00222,NMC,684,1524.0,95.61,71.71,75.0,19.47,0.0204,4.099,39.7,2.16,1.02,21.4,synthetic
V00222,NMC,686,1528.0,96.01,72.01,75.0,19.19,0.0176,4.086,66.5,0.56,2.48,34.1,real_calibrated
V00222,NMC,687,1530.0,95.99,71.99,75.0,18.47,0.0192,4.113,90.0,2.44,0.58,11.3,real_calibrated
V00222,NMC,692,1539.0,96.04,72.03,75.0,18.5,0.0197,4.091,92.4,2.84,2.07,28.0,synthetic
V00222,NMC,693,1540.0,96.29,72.22,75.0,18.74,0.0183,4.073,41.6,2.31,0.59,25.8,real_calibrated
V00222,NMC,702,1557.0,96.28,72.21,75.0,18.93,0.0184,4.098,90.3,1.6,1.58,13.7,real_calibrated
V00222,NMC,703,1558.0,95.51,71.63,75.0,18.24,0.0185,4.087,58.6,0.4,1.97,18.9,real_calibrated
V00222,NMC,711,1573.0,95.65,71.74,75.0,19.99,0.0207,4.101,69.5,0.82,1.82,19.1,real_calibrated
V00222,NMC,716,1582.0,96.09,72.07,75.0,19.0,0.0186,4.084,77.8,1.73,1.94,28.6,real_calibrated
V00222,NMC,721,1591.0,95.72,71.79,75.0,17.56,0.0181,4.101,81.7,1.62,0.92,23.6,real_calibrated
V00222,NMC,727,1602.0,95.83,71.87,75.0,19.69,0.02,4.089,56.8,1.63,2.15,36.4,synthetic
V00222,NMC,729,1605.0,95.43,71.57,75.0,19.11,0.0189,4.075,60.3,1.32,0.8,35.5,real_calibrated
V00222,NMC,730,1607.0,95.71,71.78,75.0,19.34,0.0205,4.08,32.9,0.64,0.59,17.8,real_calibrated
V00222,NMC,734,1614.0,95.78,71.83,75.0,19.19,0.0201,4.092,91.4,0.62,0.73,26.9,real_calibrated
V00222,NMC,739,1623.0,95.43,71.57,75.0,19.1,0.02,4.087,91.5,1.83,1.86,26.0,real_calibrated
V00222,NMC,746,1636.0,95.81,71.86,75.0,19.56,0.0185,4.081,53.5,0.45,0.78,35.0,real_calibrated
V00222,NMC,760,1661.0,95.75,71.81,75.0,18.72,0.0175,4.088,90.5,1.78,1.07,41.1,real_calibrated
V00222,NMC,763,1666.0,95.68,71.76,75.0,18.56,0.0178,4.087,89.4,2.5,2.3,33.6,synthetic
V00222,NMC,767,1674.0,95.75,71.81,75.0,18.55,0.0184,4.092,93.5,1.49,0.51,11.5,real_calibrated
V00222,NMC,785,1706.0,95.25,71.44,75.0,19.25,0.0199,4.087,68.1,2.98,2.09,28.9,real_calibrated
V00223,NCA,0,73.0,100.0,82.54,82.0,20.4,0.0189,4.15,78.4,1.26,1.2,17.2,synthetic
V00223,NCA,8,87.0,99.75,81.8,82.0,19.89,0.0188,4.144,82.8,0.4,1.08,14.2,real_calibrated
V00223,NCA,13,96.0,99.43,81.53,82.0,21.05,0.0224,4.15,37.6,2.67,0.81,22.3,synthetic
V00223,NCA,15,100.0,99.55,81.63,82.0,20.23,0.0203,4.163,46.5,1.6,1.99,16.9,real_calibrated
V00223,NCA,28,123.0,100.0,82.22,82.0,20.15,0.0216,4.153,72.4,0.99,1.12,25.7,real_calibrated
V00223,NCA,33,132.0,99.69,81.75,82.0,20.03,0.0188,4.135,41.0,2.27,2.16,19.3,real_calibrated
V00223,NCA,57,176.0,99.71,81.76,82.0,20.22,0.0195,4.155,71.7,0.95,1.09,32.9,synthetic
V00223,NCA,66,192.0,99.53,81.61,82.0,19.81,0.0184,4.155,57.1,1.34,2.22,21.2,synthetic
V00223,NCA,76,210.0,99.32,81.44,82.0,20.54,0.021,4.151,58.0,1.66,0.58,25.2,synthetic
V00223,NCA,77,212.0,99.64,81.7,82.0,19.51,0.0201,4.159,74.0,0.45,1.37,29.9,real_calibrated
V00223,NCA,87,230.0,99.8,81.84,82.0,20.29,0.0215,4.149,59.6,2.34,2.21,26.8,real_calibrated
V00223,NCA,94,242.0,99.15,81.3,82.0,19.94,0.0205,4.155,50.3,0.92,1.43,33.4,real_calibrated
V00223,NCA,95,244.0,99.61,81.68,82.0,19.72,0.0186,4.161,36.7,1.65,1.27,22.5,real_calibrated
V00223,NCA,97,248.0,99.75,81.8,82.0,20.89,0.0197,4.148,61.0,2.78,1.43,41.3,synthetic
V00223,NCA,100,253.0,99.19,81.34,82.0,20.78,0.0211,4.152,66.9,1.28,1.85,27.9,real_calibrated
V00223,NCA,106,264.0,99.97,81.98,82.0,20.12,0.0191,4.144,51.8,0.76,1.63,41.7,synthetic
V00223,NCA,108,267.0,99.21,81.35,82.0,19.79,0.0201,4.156,78.2,1.59,1.11,18.9,synthetic
V00223,NCA,115,280.0,99.15,81.3,82.0,19.93,0.0201,4.149,46.4,2.25,2.19,29.5,real_calibrated
V00223,NCA,116,282.0,99.19,81.34,82.0,19.84,0.0182,4.152,41.9,2.76,0.98,26.1,real_calibrated
V00223,NCA,118,285.0,99.66,81.72,82.0,19.73,0.018,4.147,53.1,0.78,1.02,33.3,real_calibrated
V00223,NCA,119,287.0,99.61,81.68,82.0,20.35,0.019,4.144,76.3,0.84,2.12,41.5,real_calibrated
V00223,NCA,121,291.0,99.55,81.63,82.0,20.19,0.0186,4.151,77.9,0.76,0.76,21.4,synthetic
V00223,NCA,125,298.0,99.54,81.62,82.0,19.15,0.0195,4.152,91.8,2.98,1.34,23.9,synthetic
V00223,NCA,133,312.0,99.47,81.57,82.0,19.79,0.0195,4.155,87.0,0.57,2.19,16.0,real_calibrated
V00223,NCA,157,356.0,99.59,81.66,82.0,20.07,0.0195,4.133,40.1,1.63,1.38,23.1,real_calibrated
V00223,NCA,158,357.0,99.4,81.51,82.0,20.43,0.0218,4.166,88.6,2.48,0.69,19.6,real_calibrated
V00223,NCA,185,406.0,99.19,81.34,82.0,20.43,0.0212,4.133,34.7,1.11,0.57,27.5,real_calibrated
V00223,NCA,191,417.0,99.12,81.28,82.0,20.62,0.0218,4.16,71.7,1.83,0.67,14.5,real_calibrated
V00223,NCA,195,424.0,99.32,81.44,82.0,20.78,0.0187,4.153,35.4,2.11,1.45,22.6,real_calibrated
V00223,NCA,205,442.0,98.64,80.88,82.0,19.92,0.0191,4.144,75.1,2.25,2.36,31.0,synthetic
V00223,NCA,206,444.0,99.49,81.58,82.0,20.21,0.0194,4.142,34.2,1.74,1.63,31.1,real_calibrated
V00223,NCA,215,460.0,99.13,81.29,82.0,19.6,0.0186,4.129,83.4,0.86,2.05,28.3,real_calibrated
V00223,NCA,233,492.0,98.72,80.95,82.0,20.8,0.0199,4.147,90.1,0.66,0.62,41.4,real_calibrated
V00223,NCA,240,505.0,99.0,81.18,82.0,19.61,0.0212,4.147,80.7,0.45,0.96,28.8,real_calibrated
V00223,NCA,260,541.0,98.36,80.66,82.0,19.96,0.0191,4.136,38.8,1.87,1.97,37.1,real_calibrated
V00223,NCA,268,555.0,98.95,81.14,82.0,19.65,0.0196,4.162,64.3,1.0,2.39,29.3,real_calibrated
V00223,NCA,277,572.0,98.75,80.97,82.0,20.26,0.02,4.16,79.0,0.34,0.92,30.5,real_calibrated
V00223,NCA,298,609.0,98.36,80.66,82.0,20.31,0.0188,4.133,53.9,0.61,0.68,26.1,real_calibrated
V00223,NCA,314,638.0,98.11,80.45,82.0,20.49,0.0208,4.165,30.9,1.03,1.08,26.9,synthetic
V00223,NCA,315,640.0,98.31,80.61,82.0,20.11,0.0206,4.167,67.9,1.59,1.85,42.0,real_calibrated
V00223,NCA,316,642.0,97.91,80.29,82.0,20.38,0.0193,4.133,50.7,2.55,2.14,27.4,real_calibrated
V00223,NCA,332,671.0,98.18,80.51,82.0,20.81,0.0207,4.143,89.6,1.95,1.42,32.1,real_calibrated
V00223,NCA,334,674.0,98.47,80.75,82.0,19.5,0.0184,4.145,38.6,1.53,0.85,15.9,synthetic
V00223,NCA,336,678.0,98.48,80.75,82.0,20.43,0.0211,4.149,59.2,1.53,2.39,34.2,real_calibrated
V00223,NCA,337,680.0,98.46,80.74,82.0,19.75,0.0209,4.142,49.5,2.89,1.44,42.5,real_calibrated
V00223,NCA,343,690.0,97.8,80.2,82.0,20.02,0.0191,4.15,38.3,2.65,1.63,26.0,real_calibrated
V00223,NCA,348,699.0,98.16,80.49,82.0,20.72,0.0194,4.149,35.5,0.92,1.8,31.5,synthetic
V00223,NCA,352,707.0,98.19,80.52,82.0,20.0,0.0205,4.135,60.3,0.79,1.15,27.6,real_calibrated
V00223,NCA,354,710.0,97.69,80.11,82.0,19.83,0.0175,4.146,48.9,2.04,1.68,26.1,synthetic
V00223,NCA,356,714.0,98.08,80.43,82.0,21.27,0.0206,4.128,58.8,1.33,0.57,23.3,real_calibrated
V00223,NCA,359,719.0,97.96,80.33,82.0,20.79,0.0212,4.156,40.2,2.56,0.62,45.4,real_calibrated
V00223,NCA,366,732.0,98.08,80.43,82.0,20.72,0.0214,4.154,43.2,2.47,1.19,23.3,real_calibrated
V00223,NCA,367,734.0,97.74,80.15,82.0,20.43,0.0202,4.147,69.8,1.05,1.62,39.0,real_calibrated
V00223,NCA,384,764.0,97.63,80.06,82.0,20.19,0.0202,4.156,54.9,0.93,0.98,30.4,real_calibrated
V00223,NCA,394,782.0,98.23,80.55,82.0,20.34,0.0187,4.146,76.3,1.46,0.88,18.6,synthetic
V00223,NCA,398,789.0,98.05,80.4,82.0,19.95,0.0191,4.149,47.5,0.65,1.01,15.7,real_calibrated
V00223,NCA,399,791.0,97.55,79.99,82.0,20.23,0.0201,4.149,54.2,0.33,1.43,27.3,real_calibrated
V00223,NCA,407,806.0,98.23,80.55,82.0,19.94,0.0203,4.138,42.4,2.6,0.5,22.8,real_calibrated
V00223,NCA,422,833.0,97.77,80.17,82.0,20.87,0.0208,4.134,54.4,2.3,2.44,25.2,real_calibrated
V00223,NCA,429,845.0,97.38,79.85,82.0,20.55,0.0222,4.159,40.7,1.81,1.99,29.2,real_calibrated
V00223,NCA,445,874.0,97.58,80.02,82.0,20.26,0.0206,4.151,68.9,2.72,1.26,32.0,real_calibrated
V00223,NCA,460,901.0,96.92,79.47,82.0,19.28,0.0187,4.144,74.0,1.24,2.0,24.8,real_calibrated
V00223,NCA,461,903.0,97.96,80.33,82.0,20.61,0.0216,4.148,66.7,2.47,1.71,25.2,real_calibrated
V00223,NCA,466,912.0,97.58,80.02,82.0,20.3,0.0205,4.136,40.5,1.97,0.9,40.4,synthetic
V00223,NCA,467,914.0,97.3,79.79,82.0,20.64,0.0212,4.145,63.2,1.27,1.54,40.2,real_calibrated
V00223,NCA,469,917.0,97.34,79.82,82.0,19.61,0.0187,4.125,45.5,2.65,1.69,15.1,real_calibrated
V00223,NCA,478,933.0,97.22,79.72,82.0,20.82,0.0199,4.155,94.3,0.82,1.95,31.9,synthetic
V00223,NCA,479,935.0,97.72,80.13,82.0,19.43,0.0207,4.155,50.5,2.22,1.04,27.7,synthetic
V00223,NCA,488,951.0,97.7,80.11,82.0,20.42,0.02,4.143,43.4,1.44,2.09,50.2,real_calibrated
V00223,NCA,490,955.0,97.66,80.08,82.0,20.45,0.0205,4.138,71.9,2.68,1.34,36.2,real_calibrated
V00223,NCA,498,969.0,96.62,79.23,82.0,20.72,0.0211,4.155,91.9,1.72,1.1,37.8,synthetic
V00223,NCA,499,971.0,97.47,79.93,82.0,20.72,0.0219,4.15,80.0,0.75,0.54,30.6,real_calibrated
V00223,NCA,503,978.0,97.42,79.88,82.0,19.82,0.0173,4.16,53.8,1.35,1.63,27.7,real_calibrated
V00223,NCA,508,987.0,97.57,80.01,82.0,20.46,0.0201,4.149,43.6,1.68,2.04,39.0,real_calibrated
V00223,NCA,524,1016.0,97.37,79.84,82.0,20.76,0.0202,4.14,77.6,2.75,1.28,18.1,synthetic
V00223,NCA,531,1029.0,96.89,79.45,82.0,20.35,0.0195,4.131,59.0,1.84,1.86,30.9,real_calibrated
V00223,NCA,533,1032.0,96.47,79.11,82.0,20.59,0.021,4.129,90.5,1.25,1.97,31.7,synthetic
V00223,NCA,536,1038.0,96.9,79.46,82.0,20.56,0.0208,4.129,93.5,0.36,2.29,20.0,real_calibrated
V00223,NCA,545,1054.0,96.88,79.44,82.0,19.84,0.0193,4.153,34.5,0.47,1.83,37.6,real_calibrated
V00223,NCA,549,1061.0,97.13,79.65,82.0,20.46,0.0227,4.15,73.2,0.5,0.55,11.8,real_calibrated
V00223,NCA,555,1072.0,96.78,79.36,82.0,19.94,0.0216,4.137,43.9,2.99,2.1,43.6,synthetic
V00223,NCA,579,1115.0,96.63,79.24,82.0,20.52,0.0197,4.157,89.7,2.3,0.85,9.8,real_calibrated
V00223,NCA,593,1140.0,95.76,78.52,82.0,20.88,0.0215,4.143,80.0,2.16,2.02,38.4,real_calibrated
V00223,NCA,599,1151.0,96.73,79.32,82.0,19.81,0.019,4.14,85.2,0.45,1.27,29.0,real_calibrated
V00223,NCA,605,1162.0,96.81,79.38,82.0,20.34,0.0207,4.156,41.4,0.57,1.76,20.1,real_calibrated
V00223,NCA,607,1166.0,96.68,79.28,82.0,19.77,0.0199,4.159,69.9,2.79,2.13,42.5,synthetic
V00223,NCA,608,1167.0,96.98,79.52,82.0,20.4,0.0194,4.152,46.6,1.92,1.0,14.4,real_calibrated
V00223,NCA,609,1169.0,96.98,79.52,82.0,20.47,0.021,4.149,61.0,2.8,0.51,34.5,synthetic
V00223,NCA,611,1173.0,96.27,78.94,82.0,20.97,0.0224,4.152,88.7,2.06,1.41,29.0,real_calibrated
V00223,NCA,619,1187.0,96.69,79.29,82.0,20.66,0.0211,4.15,49.3,2.34,0.59,11.5,real_calibrated
V00223,NCA,623,1194.0,96.22,78.9,82.0,19.95,0.0206,4.149,74.7,1.17,2.43,35.6,real_calibrated
V00223,NCA,625,1198.0,96.48,79.11,82.0,20.09,0.0215,4.155,58.6,1.37,2.21,29.1,synthetic
V00223,NCA,627,1202.0,96.38,79.03,82.0,20.39,0.0205,4.154,82.4,1.23,0.95,28.9,real_calibrated
V00223,NCA,628,1203.0,96.71,79.3,82.0,19.86,0.0198,4.137,31.6,0.79,1.77,23.7,real_calibrated
V00223,NCA,629,1205.0,96.59,79.2,82.0,20.75,0.0212,4.149,35.8,0.67,2.49,22.4,synthetic
V00223,NCA,631,1209.0,96.22,78.9,82.0,19.86,0.0214,4.145,87.9,1.57,2.5,34.7,real_calibrated
V00223,NCA,636,1218.0,96.26,78.93,82.0,20.85,0.0214,4.144,33.5,2.56,0.92,17.1,real_calibrated
V00223,NCA,639,1223.0,96.75,79.33,82.0,20.23,0.0211,4.131,38.8,2.78,2.44,32.8,synthetic
V00223,NCA,650,1243.0,96.49,79.12,82.0,19.93,0.0191,4.129,61.6,2.39,1.2,27.6,synthetic
V00223,NCA,653,1248.0,96.21,78.89,82.0,20.32,0.0224,4.147,83.5,2.07,1.89,14.9,real_calibrated
V00223,NCA,658,1257.0,95.99,78.71,82.0,19.98,0.0208,4.151,78.6,1.61,2.28,35.3,real_calibrated
V00223,NCA,666,1272.0,96.26,78.93,82.0,20.72,0.0191,4.139,61.7,2.94,2.42,39.5,synthetic
V00223,NCA,669,1277.0,96.89,79.45,82.0,20.24,0.0211,4.137,69.3,0.4,2.24,35.9,synthetic
V00223,NCA,673,1284.0,96.42,79.06,82.0,19.93,0.0207,4.152,68.9,2.58,2.28,28.6,real_calibrated
V00223,NCA,676,1290.0,96.38,79.03,82.0,19.74,0.0205,4.142,63.6,2.21,1.66,34.3,synthetic
V00223,NCA,677,1292.0,96.64,79.24,82.0,19.67,0.0192,4.121,69.2,2.5,2.4,24.4,synthetic
V00223,NCA,684,1304.0,96.68,79.28,82.0,20.11,0.0217,4.159,72.9,1.58,2.1,37.0,real_calibrated
V00223,NCA,685,1306.0,95.99,78.71,82.0,21.56,0.0223,4.143,75.5,0.6,1.97,25.3,real_calibrated
V00223,NCA,692,1319.0,96.83,79.4,82.0,21.21,0.0203,4.135,54.8,2.83,2.18,28.4,synthetic
V00223,NCA,702,1337.0,96.34,79.0,82.0,20.49,0.0194,4.143,62.5,0.37,1.81,27.4,real_calibrated
V00223,NCA,708,1347.0,96.43,79.07,82.0,19.42,0.0191,4.142,88.9,1.03,1.81,26.7,real_calibrated
V00223,NCA,711,1353.0,95.65,78.43,82.0,20.73,0.0198,4.137,68.9,2.83,1.18,33.9,real_calibrated
V00223,NCA,716,1362.0,95.9,78.64,82.0,19.6,0.0214,4.153,39.0,1.4,1.62,48.0,synthetic
V00223,NCA,721,1371.0,96.27,78.94,82.0,20.97,0.0217,4.147,87.1,2.11,0.63,33.7,synthetic
V00223,NCA,734,1394.0,96.32,78.98,82.0,21.46,0.0211,4.142,57.4,2.16,2.07,26.7,real_calibrated
V00223,NCA,736,1398.0,95.67,78.45,82.0,20.27,0.0197,4.157,53.5,2.35,1.58,23.2,real_calibrated
V00223,NCA,757,1436.0,95.8,78.56,82.0,20.08,0.0213,4.124,54.6,1.28,0.83,25.1,real_calibrated
V00223,NCA,764,1448.0,95.94,78.67,82.0,19.39,0.0205,4.139,67.8,2.27,1.46,14.9,synthetic
V00223,NCA,767,1454.0,95.21,78.07,82.0,19.51,0.0189,4.134,58.0,1.39,2.09,24.9,synthetic
V00223,NCA,770,1459.0,96.03,78.74,82.0,20.61,0.0223,4.13,62.5,1.99,1.99,26.8,real_calibrated
V00223,NCA,774,1466.0,95.26,78.11,82.0,19.51,0.0207,4.138,65.1,0.67,1.06,33.5,real_calibrated
V00223,NCA,775,1468.0,95.43,78.25,82.0,20.93,0.0201,4.14,60.0,1.7,0.9,21.8,synthetic
V00223,NCA,792,1499.0,95.49,78.3,82.0,20.59,0.0201,4.141,77.6,2.78,2.29,48.0,real_calibrated
V00223,NCA,795,1504.0,95.73,78.5,82.0,19.98,0.0208,4.148,88.2,0.93,0.94,18.5,synthetic
V00223,NCA,808,1527.0,96.19,78.88,82.0,20.14,0.0186,4.143,37.9,2.42,2.0,31.6,real_calibrated
V00223,NCA,811,1533.0,94.87,77.79,82.0,20.9,0.0211,4.15,88.5,2.6,1.12,22.9,real_calibrated
V00223,NCA,814,1538.0,95.29,78.14,82.0,20.77,0.0206,4.147,80.5,2.75,1.82,30.3,synthetic
V00223,NCA,818,1545.0,95.43,78.25,82.0,19.98,0.0201,4.131,82.7,1.04,0.98,15.7,synthetic
V00223,NCA,825,1558.0,95.92,78.65,82.0,20.57,0.0191,4.16,48.1,1.67,2.22,45.8,synthetic
V00223,NCA,828,1563.0,96.17,78.86,82.0,20.87,0.0219,4.147,73.5,0.84,0.95,16.7,synthetic
V00223,NCA,829,1565.0,95.05,77.94,82.0,20.17,0.0209,4.15,65.5,1.68,2.33,23.2,real_calibrated
V00223,NCA,834,1574.0,95.59,78.38,82.0,20.46,0.0214,4.145,92.3,1.38,1.94,31.6,real_calibrated
V00223,NCA,836,1578.0,95.39,78.22,82.0,20.19,0.0196,4.142,40.5,2.32,0.79,23.6,real_calibrated
V00223,NCA,837,1580.0,95.05,77.94,82.0,20.53,0.0228,4.14,47.4,1.35,1.3,25.8,synthetic
V00223,NCA,839,1583.0,94.92,77.83,82.0,20.53,0.0213,4.144,53.5,1.93,1.39,32.1,real_calibrated
V00224,LFP,0,171.0,99.81,59.89,60.0,13.31,0.0143,3.386,43.6,1.71,0.76,29.7,real_calibrated
V00224,LFP,11,191.0,99.45,59.67,60.0,14.73,0.0133,3.378,85.6,2.22,2.06,27.1,real_calibrated
V00224,LFP,15,198.0,99.58,59.75,60.0,13.95,0.0143,3.369,84.3,0.43,2.17,25.7,real_calibrated
V00224,LFP,37,238.0,99.65,59.79,60.0,14.12,0.0116,3.381,45.8,0.98,1.33,25.6,real_calibrated
V00224,LFP,41,245.0,99.31,59.59,60.0,15.03,0.0162,3.386,33.5,1.14,1.61,31.4,synthetic
V00224,LFP,45,252.0,99.51,59.71,60.0,14.8,0.0148,3.39,35.2,1.42,0.57,24.7,real_calibrated
V00224,LFP,46,254.0,99.39,59.63,60.0,13.71,0.0126,3.379,91.8,1.11,2.19,16.8,real_calibrated
V00224,LFP,53,266.0,99.3,59.58,60.0,14.51,0.0139,3.37,75.5,2.6,1.68,23.6,real_calibrated
V00224,LFP,54,268.0,99.76,59.86,60.0,14.6,0.014,3.397,84.0,1.52,1.83,33.0,real_calibrated
V00224,LFP,55,270.0,100.0,60.07,60.0,14.53,0.0127,3.371,55.3,1.05,2.45,34.8,real_calibrated
V00224,LFP,56,272.0,99.7,59.82,60.0,14.08,0.0148,3.357,47.1,2.26,2.5,22.7,synthetic
V00224,LFP,59,277.0,99.41,59.65,60.0,13.92,0.0145,3.383,62.1,1.05,2.08,28.4,real_calibrated
V00224,LFP,62,283.0,99.72,59.83,60.0,14.65,0.0166,3.398,73.7,2.25,0.86,36.0,real_calibrated
V00224,LFP,70,297.0,99.51,59.71,60.0,14.26,0.014,3.384,85.0,1.05,1.63,15.6,synthetic
V00224,LFP,72,301.0,99.59,59.75,60.0,14.71,0.0145,3.391,35.5,1.6,1.32,44.1,synthetic
V00224,LFP,74,304.0,100.0,60.26,60.0,14.43,0.0148,3.386,66.8,2.45,0.99,32.1,real_calibrated
V00224,LFP,76,308.0,99.68,59.81,60.0,15.07,0.0143,3.391,62.6,0.31,2.09,19.0,real_calibrated
V00224,LFP,86,326.0,99.78,59.87,60.0,14.48,0.0135,3.39,36.7,2.06,2.05,34.0,real_calibrated
V00224,LFP,87,328.0,99.63,59.78,60.0,14.05,0.0114,3.367,85.5,0.67,2.48,32.9,real_calibrated
V00224,LFP,98,347.0,99.7,59.82,60.0,13.93,0.0131,3.357,56.4,1.43,1.42,24.0,real_calibrated
V00224,LFP,123,392.0,99.36,59.62,60.0,14.99,0.0157,3.389,70.5,1.23,2.41,22.1,synthetic
V00224,LFP,129,403.0,99.02,59.41,60.0,15.07,0.013,3.373,54.6,0.49,2.28,35.6,real_calibrated
V00224,LFP,130,405.0,99.13,59.48,60.0,14.04,0.0132,3.37,51.0,0.85,0.73,32.3,synthetic
V00224,LFP,145,432.0,98.73,59.24,60.0,14.48,0.0144,3.379,91.0,1.63,2.42,27.2,synthetic
V00224,LFP,150,441.0,99.14,59.48,60.0,13.44,0.0144,3.385,49.6,1.21,0.9,26.2,synthetic
V00224,LFP,154,448.0,98.86,59.32,60.0,14.03,0.014,3.378,62.8,1.89,0.62,30.3,synthetic
V00224,LFP,155,450.0,98.93,59.36,60.0,14.6,0.0155,3.379,61.4,2.17,1.62,37.7,synthetic
V00224,LFP,156,452.0,98.71,59.23,60.0,13.59,0.0118,3.38,56.2,1.11,2.31,36.5,synthetic
V00224,LFP,164,466.0,98.84,59.3,60.0,14.26,0.0144,3.39,47.2,2.68,1.05,25.0,real_calibrated
V00224,LFP,170,477.0,99.19,59.51,60.0,13.75,0.0133,3.388,84.6,2.85,2.37,13.3,real_calibrated
V00224,LFP,171,479.0,98.55,59.13,60.0,14.05,0.0139,3.381,67.1,1.64,0.59,26.6,synthetic
V00224,LFP,184,502.0,98.52,59.11,60.0,14.37,0.0138,3.387,69.3,2.84,1.49,36.9,synthetic
V00224,LFP,185,504.0,99.5,59.7,60.0,14.79,0.015,3.372,36.9,1.93,2.44,23.9,real_calibrated
V00224,LFP,189,511.0,98.93,59.36,60.0,14.02,0.0165,3.37,72.1,1.76,2.34,28.4,synthetic
V00224,LFP,192,517.0,98.37,59.02,60.0,15.4,0.0167,3.369,38.5,2.47,1.59,21.2,real_calibrated
V00224,LFP,195,522.0,98.9,59.34,60.0,14.3,0.0152,3.376,35.6,0.99,2.03,30.4,synthetic
V00224,LFP,203,536.0,98.85,59.31,60.0,13.95,0.0133,3.371,91.1,1.68,2.5,40.0,real_calibrated
V00224,LFP,207,544.0,98.15,58.89,60.0,14.98,0.0144,3.377,71.8,2.59,2.2,28.4,real_calibrated
V00224,LFP,210,549.0,98.38,59.03,60.0,14.02,0.015,3.387,51.3,2.25,1.28,33.0,synthetic
V00224,LFP,213,554.0,98.7,59.22,60.0,14.74,0.0136,3.365,59.7,1.27,0.66,41.5,synthetic
V00224,LFP,219,565.0,98.24,58.94,60.0,13.62,0.0122,3.384,48.7,1.17,2.03,29.3,synthetic
V00224,LFP,224,574.0,98.63,59.18,60.0,13.51,0.0126,3.374,44.6,2.05,2.06,33.7,real_calibrated
V00224,LFP,225,576.0,99.12,59.47,60.0,14.19,0.0135,3.367,78.6,2.0,2.03,24.4,synthetic
V00224,LFP,228,581.0,99.07,59.44,60.0,15.69,0.0146,3.376,70.5,1.84,1.57,26.9,synthetic
V00224,LFP,236,596.0,98.84,59.3,60.0,14.84,0.0146,3.391,72.1,1.18,1.48,39.4,real_calibrated
V00224,LFP,242,607.0,98.8,59.28,60.0,14.69,0.0149,3.356,86.4,0.64,0.54,36.5,real_calibrated
V00224,LFP,243,608.0,99.03,59.42,60.0,14.99,0.0158,3.366,79.3,0.48,1.59,19.2,real_calibrated
V00224,LFP,244,610.0,98.61,59.17,60.0,14.96,0.0141,3.376,74.6,1.83,0.58,25.3,real_calibrated
V00224,LFP,250,621.0,98.18,58.91,60.0,15.56,0.0154,3.384,40.2,0.41,0.56,24.5,real_calibrated
V00224,LFP,255,630.0,98.79,59.27,60.0,14.07,0.0136,3.388,57.6,1.24,1.4,34.8,real_calibrated
V00224,LFP,265,648.0,97.88,58.73,60.0,14.1,0.0156,3.364,49.6,2.18,2.01,27.6,real_calibrated
V00224,LFP,275,666.0,98.24,58.94,60.0,15.03,0.0153,3.387,52.3,1.84,1.0,18.8,real_calibrated
V00224,LFP,278,671.0,97.78,58.67,60.0,14.66,0.0147,3.379,49.6,1.45,0.62,35.8,synthetic
V00224,LFP,291,695.0,97.62,58.57,60.0,14.74,0.0156,3.359,73.4,1.76,2.4,21.9,real_calibrated
V00224,LFP,295,702.0,98.56,59.14,60.0,14.36,0.0131,3.384,31.4,2.07,1.8,27.5,real_calibrated
V00224,LFP,298,707.0,98.08,58.85,60.0,12.77,0.0133,3.371,69.7,1.81,1.46,19.2,real_calibrated
V00224,LFP,306,722.0,98.29,58.97,60.0,14.88,0.0161,3.368,60.6,1.14,1.86,12.6,synthetic
V00224,LFP,307,724.0,98.13,58.88,60.0,13.48,0.0143,3.357,68.1,0.63,0.68,15.5,real_calibrated
V00224,LFP,308,725.0,98.49,59.09,60.0,14.93,0.0152,3.382,63.6,1.88,1.33,18.2,real_calibrated
V00224,LFP,333,770.0,98.32,58.99,60.0,13.43,0.0131,3.372,41.1,2.17,2.39,39.7,real_calibrated
V00224,LFP,336,776.0,98.38,59.03,60.0,13.83,0.0145,3.348,66.1,1.96,1.48,14.9,synthetic
V00224,LFP,344,790.0,97.73,58.64,60.0,14.21,0.0144,3.391,34.4,1.08,0.69,32.4,real_calibrated
V00224,LFP,345,792.0,98.23,58.94,60.0,14.49,0.0156,3.372,38.2,1.04,1.61,33.1,real_calibrated
V00224,LFP,346,794.0,98.12,58.87,60.0,14.38,0.0135,3.375,73.0,1.83,2.13,19.3,real_calibrated
V00224,LFP,374,844.0,98.04,58.82,60.0,13.67,0.015,3.366,63.1,2.8,1.84,33.5,real_calibrated
V00224,LFP,380,855.0,98.19,58.91,60.0,14.31,0.0145,3.376,75.1,1.56,2.14,38.4,real_calibrated
V00224,LFP,383,860.0,97.88,58.73,60.0,13.88,0.0135,3.366,75.5,2.67,2.13,19.5,synthetic
